id,cr,state,daysremaining
1895,400000,new,-1
1461,48900,normal,5
48,102800,normal,4
3422,211000,normal,7
3567,15200,normal,6
1537,19600,limited,3
173,157500,limited,2
919,28800,limited,2
135,52100,normal,4
1671,56400,normal,7
3547,27300,normal,4
3466,198900,normal,5
3453,82300,normal,7
451,173000,normal,10
1773,39500,normal,5
3344,162200,new,8
931,87300,normal,4
3432,40000,normal,10
514,99400,normal,4
203,65500,normal,6
655,48900,normal,11
1528,492000,normal,6
205,215300,normal,6
1578,289700,new,14
3439,229200,normal,10
3424,95800,normal,5
3398,805400,normal,4
1481,706200,normal,11
1990,772200,normal,7
210,399800,normal,6
345,99500,normal,6
