id,cr,state,daysremaining
779,16900,limited,3
3513,43200,soldout,1
1461,52800,new,13
48,103100,normal,12
3530,165200,normal,4
37,50200,new,9
3564,50700,normal,4
1778,34000,normal,9
729,44900,normal,6
829,98500,soldout,1
514,98700,normal,4
655,45500,normal,5
1729,44500,normal,10
203,65900,normal,5
931,84600,limited,3
374,52900,normal,13
3344,162800,soldout,1
3432,41100,normal,4
1773,38600,limited,2
843,115200,normal,12
345,105800,new,11
1578,286800,normal,7
489,160500,soldout,1
1528,509900,limited,3
3439,214800,normal,6
1481,690200,new,9
205,219900,limited,2
1507,308300,new,12
3398,783800,normal,7
3424,97400,normal,5
