id,cr,state,daysremaining
3573,30000,normal,-1
1895,400000,soldout,-1
1044,43800,normal,10
63,50200,normal,8
3422,211000,limited,2
1527,12500,new,10
201,29600,normal,5
137,15400,normal,5
3563,55900,normal,4
1973,23500,normal,7
1671,56400,soldout,1
3549,48600,normal,6
843,116800,normal,10
78,58100,new,9
451,173000,limited,2
3385,216500,normal,8
3344,162200,limited,3
379,62700,normal,9
3432,40000,soldout,1
211,73400,normal,8
3384,42300,new,11
655,48900,limited,2
1507,319400,new,8
205,215300,soldout,1
1578,289700,limited,3
3439,229200,limited,2
1722,198400,normal,9
3570,48700,normal,7
1481,706200,limited,2
1990,772200,soldout,1
1539,142400,new,9
345,99500,soldout,1
