id,cr,state,daysremaining
1778,30100,limited,3
3442,28400,normal,5
919,31900,normal,4
3438,50200,normal,5
63,57000,normal,7
173,157200,limited,3
1973,25200,normal,5
1933,22400,limited,3
135,50700,normal,6
1985,81100,normal,7
3384,39600,limited,3
3443,177300,normal,4
3385,220600,normal,6
773,179800,normal,7
211,73400,normal,6
301,44800,normal,5
203,67300,normal,6
843,105400,normal,6
3344,179000,normal,4
3471,68100,soldout,1
3439,213400,soldout,1
1990,789300,normal,5
205,215600,normal,4
942,77700,normal,5
1578,285000,normal,4
1365,146100,normal,5
3431,206300,soldout,1
1480,106700,normal,5
345,98700,normal,5
396,432300,normal,7
