id,cr,state,daysremaining
1542,65000,soldout,-1
48,106400,normal,5
3422,203800,normal,4
1778,31900,normal,9
3454,136700,soldout,1
201,30700,normal,7
1973,23300,normal,6
821,55600,normal,4
137,15900,normal,7
1527,13800,normal,5
1461,48200,normal,6
211,69200,normal,6
78,59000,normal,6
3384,42000,soldout,1
3466,192200,limited,2
3377,71700,soldout,1
843,105500,new,10
3385,218100,normal,5
379,52600,new,8
773,179900,new,10
301,46600,new,8
1399,70000,new,9
1378,200500,normal,8
1373,106900,soldout,1
82,194200,limited,3
3524,389500,normal,8
1426,409800,normal,4
3358,155600,soldout,1
1402,115500,limited,3
1384,27400,normal,4
187,80600,normal,8
