id,cr,state,daysremaining
1481,800000,normal,-1
1410,350000,normal,-1
1778,31900,limited,2
1461,56800,limited,2
1523,17900,normal,7
3454,141800,normal,6
779,16200,soldout,1
3438,53100,normal,6
1933,22700,normal,6
37,58500,normal,4
3422,205200,normal,6
48,98200,limited,2
3384,44800,normal,4
1542,47000,normal,8
3377,61100,limited,3
301,46300,normal,7
843,105400,limited,2
773,173400,normal,6
1729,40800,limited,2
1895,359300,normal,4
1508,165200,new,10
102,169000,normal,5
942,84600,limited,3
3434,365800,limited,2
1539,138200,limited,3
3404,441300,normal,4
1480,99200,normal,5
1402,115300,normal,5
1365,136500,normal,9
1689,120700,limited,2
1722,185500,limited,2
1893,267200,normal,4
