id,cr,state,daysremaining
3573,30000,normal,-1
51,35000,normal,-1
63,50700,limited,2
1385,12000,normal,9
821,53500,limited,3
3356,38100,normal,8
1973,26400,soldout,1
1527,13000,normal,4
1796,129600,normal,10
3442,28200,new,14
145,14400,normal,6
1044,49200,limited,3
207,51500,limited,3
3453,75100,normal,6
709,56200,normal,4
451,163100,normal,7
688,58800,limited,2
1448,58600,normal,4
334,82800,normal,4
3466,196400,normal,6
1773,38100,new,10
41,58600,limited,3
1399,77600,normal,5
1541,58300,limited,2
1378,209600,new,8
1373,106600,normal,4
3389,61100,normal,5
3431,207000,limited,3
3524,386700,new,9
187,75900,new,8
396,432900,limited,2
1544,378100,limited,2
