id,cr,state,daysremaining
137,15900,limited,2
1527,13300,soldout,1
1933,24400,new,10
829,104800,limited,3
3422,203800,normal,7
1796,131000,normal,7
1778,35100,normal,9
1461,56800,limited,2
201,27000,normal,4
173,154500,new,9
3384,45300,limited,2
211,80100,normal,7
3344,164600,limited,3
203,62200,new,9
3443,166800,limited,2
3385,217900,normal,5
1508,179700,soldout,1
843,107700,normal,7
773,178600,normal,7
301,39600,normal,7
1545,315500,normal,5
1458,34300,normal,7
1528,499700,limited,2
1410,302500,normal,4
489,160400,limited,2
293,388400,normal,8
1402,114400,normal,9
82,194400,normal,7
396,440200,soldout,1
3359,140100,limited,3
