id,cr,state,daysremaining
41,71500,normal,-1
1542,65000,normal,-1
942,105000,normal,-1
1480,107300,normal,-1
1461,48900,normal,12
3454,137400,limited,2
1933,20600,normal,4
1778,30400,normal,4
1537,19600,normal,10
173,157500,normal,9
919,28800,normal,9
3564,57400,soldout,1
779,16500,limited,3
3547,27300,normal,11
959,47400,soldout,1
3453,82300,new,14
688,55600,normal,5
1773,39500,normal,12
1448,58200,normal,7
931,87300,new,11
3341,165000,normal,4
3443,165100,soldout,1
207,51100,soldout,1
41,54400,normal,5
1528,492000,new,13
205,215300,new,13
489,160500,normal,7
396,440400,limited,3
3524,387200,normal,4
3398,805400,new,11
187,73200,normal,6
3389,67800,normal,4
1378,202200,limited,2
3431,225000,soldout,1
