id,cr,state,daysremaining
3403,44900,normal,4
810,51300,normal,9
1523,15500,normal,7
1537,19400,normal,6
63,57000,soldout,1
1671,59900,normal,5
1385,12300,normal,8
3513,47800,normal,5
3356,44700,new,9
1985,81100,soldout,1
1729,44700,normal,5
334,75400,normal,8
3453,82700,new,9
773,174300,soldout,1
451,163900,new,9
959,45000,normal,9
41,53600,new,7
207,52600,new,8
374,57300,normal,8
1027,464600,normal,5
489,156800,normal,5
1410,284700,normal,9
1481,687400,normal,4
1545,340900,normal,7
3359,142700,normal,8
1458,33800,normal,7
1528,511200,normal,4
293,387200,normal,8
1402,115900,normal,9
396,441000,soldout,1
