id,cr,state,daysremaining
3439,260000,normal,-1
3439,260000,normal,-1
1385,12800,soldout,1
3530,165800,normal,4
810,58200,normal,9
1796,139200,normal,5
3442,29800,normal,8
204,58100,limited,2
829,98900,normal,7
3356,39300,normal,4
1985,87800,soldout,1
37,48200,new,11
1542,56000,limited,3
1508,176100,normal,4
533,534900,normal,6
102,171900,limited,2
773,171400,soldout,1
301,41200,limited,2
104,76500,normal,6
3555,129800,normal,4
3471,72300,normal,5
24,53800,new,10
799,60300,limited,3
1545,320700,normal,4
1504,252200,soldout,1
3358,154800,limited,3
1384,30300,new,8
3359,138900,limited,3
1426,408700,new,10
82,197000,normal,6
1458,35400,normal,6
1410,289100,normal,5
