id,cr,state,daysremaining
3439,260000,new,-1
3439,260000,new,-1
1385,12800,limited,3
3530,165800,normal,6
810,58200,normal,11
1796,139200,new,7
1527,13800,soldout,1
204,58100,normal,4
3403,43700,soldout,1
3356,39300,normal,6
1985,87800,limited,3
145,13300,limited,2
1542,56000,normal,5
1508,176100,normal,6
533,534900,normal,8
102,171900,normal,4
773,171400,limited,3
301,41200,normal,4
104,76500,normal,8
3555,129800,normal,6
3471,72300,normal,7
3377,67800,limited,2
799,60300,normal,5
1545,320700,normal,6
1504,252200,limited,3
3358,154800,normal,5
293,399200,limited,2
3359,138900,normal,5
1365,143500,limited,2
82,197000,new,8
1458,35400,normal,8
1410,289100,normal,7
