id,cr,state,daysremaining
137,15900,normal,5
1527,13300,normal,4
48,107900,limited,3
829,104800,normal,6
779,18800,soldout,1
3454,143500,soldout,1
204,52800,limited,2
1461,56800,normal,5
201,27000,normal,7
1044,45100,limited,3
3384,45300,normal,5
211,80100,new,10
3344,164600,normal,6
3471,73800,limited,3
3443,166800,normal,5
3385,217900,normal,8
1508,179700,normal,4
843,107700,new,10
773,178600,new,10
688,58600,limited,2
1545,315500,new,8
1365,143600,limited,2
1528,499700,normal,5
1410,302500,normal,7
489,160400,normal,5
345,104300,limited,2
1480,107700,limited,2
1481,692400,limited,2
396,440200,normal,4
3359,140100,normal,6
