id,cr,state,daysremaining
3603,14000,normal,-1
1671,55300,limited,2
919,34900,soldout,1
135,42300,limited,3
3573,23100,soldout,1
3547,29200,normal,5
3567,14100,limited,2
137,17100,normal,6
1537,20700,soldout,1
3563,57200,normal,4
173,152900,limited,2
1508,179900,normal,4
104,81900,normal,6
3377,61100,soldout,1
3555,122100,normal,4
967,69600,limited,3
102,169000,limited,2
301,39800,limited,2
533,524500,normal,6
1542,48900,limited,2
773,173400,soldout,1
1893,269600,limited,3
3358,156200,normal,9
1402,114400,normal,4
1365,147100,normal,4
799,61000,normal,8
1722,195700,soldout,1
1506,252500,limited,2
942,86500,soldout,1
293,388500,normal,6
1504,243300,normal,4
