id,cr,state,daysremaining
967,80000,normal,-1
3563,53100,normal,5
3573,25700,normal,4
173,154500,normal,5
1537,21500,limited,3
919,31900,limited,3
135,46200,normal,5
3547,26300,normal,6
3567,13200,limited,2
1671,55600,limited,3
137,15900,normal,7
3555,128900,normal,6
301,46300,limited,2
1542,47000,limited,2
102,169000,soldout,1
51,26200,normal,8
1508,165200,limited,3
3471,65500,normal,8
104,84800,normal,6
533,539800,normal,5
959,49800,new,11
1402,112300,limited,3
1893,265800,limited,2
293,399200,normal,4
1365,143500,normal,4
1506,249000,limited,3
3358,154800,normal,7
799,60300,normal,7
1480,107700,limited,3
1504,252200,normal,4
3359,138900,new,9
