id,cr,state,daysremaining
3466,200000,normal,-1
78,60000,normal,-1
1973,25200,normal,4
3442,28400,limited,2
1523,15500,new,9
1671,59900,normal,7
810,51300,new,10
3513,47800,normal,7
3403,44900,normal,5
1985,81100,normal,4
63,57000,limited,3
1537,19400,new,7
203,67300,normal,7
773,179800,normal,7
3443,177300,soldout,1
211,73400,normal,5
3385,220600,limited,3
1729,39500,normal,7
301,44800,normal,5
1027,436900,normal,8
334,76900,new,10
843,105400,normal,5
1578,285000,normal,4
1378,204800,limited,2
205,215600,limited,3
942,77700,normal,6
187,77900,soldout,1
396,432300,new,10
1990,789300,normal,4
3389,63100,soldout,1
1480,106700,normal,7
345,98700,normal,7
