id,cr,state,daysremaining
3530,180000,limited,-1
1985,87400,normal,6
201,30700,soldout,1
137,15900,limited,2
1461,48200,soldout,1
1973,23300,soldout,1
3403,49100,normal,6
63,49300,normal,7
1671,59000,normal,7
3513,53800,new,8
1778,31900,limited,3
3432,45300,limited,2
1895,359500,soldout,1
3377,71700,limited,2
3385,218100,normal,6
211,69200,normal,6
104,81600,limited,2
3384,42000,soldout,1
3466,192200,limited,3
78,59000,normal,7
514,97200,soldout,1
1402,115500,normal,4
187,80600,normal,9
1378,200500,normal,8
1426,409800,normal,4
82,194200,limited,2
3524,389500,normal,8
1373,106900,soldout,1
3358,155600,soldout,1
1384,27400,normal,4
1399,70000,normal,8
