id,cr,state,daysremaining
3443,200000,normal,-1
3422,203800,normal,9
3454,136700,normal,6
3442,33000,soldout,1
829,100300,normal,4
173,154200,soldout,1
48,106400,normal,9
3438,48900,soldout,1
204,58400,soldout,1
779,17700,limited,2
135,45700,limited,2
334,86100,normal,6
959,44200,normal,9
773,179900,soldout,1
3453,83100,normal,8
374,60200,normal,6
451,170400,new,9
1508,178300,limited,3
41,59200,new,7
207,51500,new,8
1027,427500,soldout,1
3389,61900,soldout,1
1578,314100,limited,3
1365,137800,normal,6
345,105900,normal,7
489,156200,normal,9
1990,817800,limited,3
205,221200,limited,2
942,86500,normal,6
1480,104900,normal,6
396,430000,normal,8
