id,cr,state,daysremaining
3471,90000,normal,-1
334,100000,normal,-1
3573,23100,limited,3
1671,55300,normal,4
3547,29200,normal,8
173,152900,normal,4
137,17100,normal,10
3563,57200,new,8
3567,13300,limited,3
1537,17700,limited,2
135,42300,normal,5
919,34900,limited,2
3453,79000,normal,5
1448,59700,normal,4
3344,162400,normal,6
41,64100,normal,4
514,104900,normal,8
3466,184900,normal,6
1773,43300,normal,7
451,166900,normal,6
931,83600,normal,7
3432,49900,normal,8
1378,212700,limited,2
187,71500,normal,4
1528,523400,normal,7
205,215900,normal,5
3524,389500,limited,3
3389,72500,limited,3
3439,233300,normal,6
1578,304400,normal,6
489,154700,normal,4
3424,95600,normal,9
