id,cr,state,daysremaining
3530,180000,normal,-1
3524,400000,normal,-1
1044,43400,normal,7
3454,150000,soldout,1
137,17000,new,10
201,28000,normal,6
1527,12900,limited,3
1778,29700,normal,8
829,99900,normal,4
3422,202500,normal,6
48,99100,normal,7
821,54600,soldout,1
688,61500,normal,8
533,505900,normal,10
709,52400,normal,5
24,49900,normal,6
1448,60700,limited,2
1542,50700,normal,7
514,107800,normal,5
3466,180400,limited,3
3341,164600,normal,5
1508,172300,normal,7
3434,366500,new,8
1722,185700,normal,8
1507,316800,limited,3
1539,136600,limited,2
210,401300,normal,5
1689,115600,normal,4
1504,246500,limited,2
3398,772000,normal,6
1402,112200,limited,2
1893,258100,normal,7
