id,cr,state,daysremaining
3442,34100,limited,3
919,30900,soldout,1
1933,21400,limited,2
1973,25900,new,7
173,151900,soldout,1
3403,47100,new,7
1985,80300,normal,5
135,46300,normal,4
3438,55000,limited,2
63,47900,normal,4
1895,358000,normal,6
688,61500,normal,4
24,49900,limited,2
1370,21500,normal,5
1508,172300,limited,3
3341,164600,soldout,1
1542,50700,limited,2
1773,45000,new,7
514,107800,soldout,1
533,505900,normal,4
3434,366500,normal,5
3398,772000,limited,2
1426,411600,new,6
1893,258100,limited,3
1384,26800,normal,6
1378,200000,normal,10
1722,185700,normal,4
210,401300,soldout,1
3404,415400,normal,6
187,72000,new,10
