id,cr,state,daysremaining
3434,450000,soldout,-1
3434,450000,soldout,-1
3547,25500,normal,8
1537,19400,limited,3
137,14900,normal,9
3567,14200,limited,3
919,31500,normal,4
3563,50700,normal,6
135,52000,normal,7
1671,63000,normal,5
3573,22700,limited,2
173,161400,limited,3
104,84800,soldout,1
24,57400,normal,5
959,43300,normal,4
3471,65500,limited,2
1027,462400,limited,3
3341,166500,normal,6
533,539800,soldout,1
3443,176100,limited,2
1370,23600,normal,8
709,56200,new,12
1544,378100,new,10
1458,37100,limited,2
1384,26800,limited,2
1399,77600,new,12
1541,58300,normal,9
1410,299300,normal,7
396,432900,normal,9
1373,106600,new,11
82,181700,normal,7
1426,397100,normal,6
