id,cr,state,daysremaining
293,450000,soldout,-1
173,154200,soldout,1
3438,48900,soldout,1
48,106400,normal,9
779,17700,limited,2
135,45700,limited,2
201,30700,new,11
204,58400,soldout,1
829,100300,limited,3
3422,203800,normal,8
3454,136700,normal,5
688,54300,normal,7
374,60200,soldout,1
3471,70300,normal,10
3453,83100,limited,3
451,170400,normal,4
3341,177300,normal,5
41,59200,limited,2
207,51500,limited,3
959,44200,limited,3
24,58300,new,12
489,156200,normal,4
1480,104900,soldout,1
1481,684200,limited,3
3398,776800,normal,10
396,430000,limited,3
1722,189400,normal,8
942,86500,soldout,1
1528,499100,normal,4
345,105900,soldout,1
210,396000,new,11
