id,cr,state,daysremaining
3555,150000,soldout,-1
3356,40800,normal,4
1933,22700,normal,7
3530,169000,normal,5
810,51900,soldout,1
919,31800,normal,8
1537,18500,normal,6
204,58100,normal,8
173,151900,new,11
1523,15500,limited,2
3438,58200,new,10
203,61200,new,9
78,57800,soldout,1
379,62300,normal,8
211,80700,limited,2
773,178600,normal,12
301,39600,normal,12
843,112000,limited,3
3432,43600,normal,9
3551,83000,normal,7
3384,41600,normal,6
1507,313200,normal,7
1539,141800,new,9
1578,313400,soldout,1
3434,367000,new,9
1481,694000,soldout,1
1722,184100,normal,8
3398,771300,normal,9
3439,228000,limited,2
210,396400,normal,8
345,99100,limited,2
