id,cr,state,daysremaining
1973,25900,normal,4
3403,47100,normal,4
135,46300,soldout,1
63,47900,normal,4
1671,61200,normal,6
1985,80300,normal,4
810,48200,new,10
1537,19300,new,7
3513,47900,normal,6
1523,16700,normal,7
3341,164600,limited,3
1542,50700,normal,5
1508,172300,normal,6
688,61500,normal,5
514,107800,limited,3
709,52400,limited,3
533,505900,normal,7
3466,180400,soldout,1
24,49900,normal,4
1895,358000,normal,8
3434,366500,normal,7
3404,415400,new,9
1507,316800,limited,2
1384,26800,new,8
210,401300,limited,3
3398,772000,normal,5
1893,258100,normal,6
1722,185700,normal,6
1378,200000,new,11
1689,115600,limited,2
