id,cr,state,daysremaining
1985,110000,new,-1
3385,250000,new,-1
3564,54700,normal,4
1778,35900,normal,7
1461,49500,normal,9
779,16500,normal,4
48,97200,new,9
37,56000,limited,2
1523,16000,limited,2
3438,47000,limited,2
1933,23300,normal,5
3454,148000,normal,4
959,47400,normal,7
1027,429600,normal,4
3443,165100,normal,8
24,53800,normal,5
533,534900,soldout,1
1370,22300,normal,5
709,60700,normal,6
334,75200,normal,6
207,51100,new,8
688,55600,new,11
1384,31000,normal,4
1426,395200,normal,6
1541,62200,normal,7
396,435000,normal,10
1410,313400,normal,4
82,190800,limited,3
1544,375600,normal,7
1399,74300,normal,7
1373,102800,normal,6
1458,32900,soldout,1
