id,cr,state,daysremaining
1973,21800,normal,8
1044,47700,new,11
3547,29200,normal,4
1527,12800,new,10
137,17100,normal,6
3563,57200,normal,4
3549,43900,normal,7
201,27900,normal,6
135,42300,soldout,1
63,51800,normal,8
3453,79000,soldout,1
203,61400,new,9
3344,162400,limited,2
655,43700,new,9
514,104900,normal,4
3466,184900,limited,2
1773,43300,limited,3
451,166900,limited,2
931,83600,limited,3
3432,49900,normal,4
3398,792800,normal,7
210,387000,new,10
1528,523400,limited,3
205,215900,soldout,1
1481,706300,normal,8
1990,830500,normal,7
3439,233300,limited,2
1578,304400,limited,2
345,99200,new,9
3424,95600,normal,5
