id,cr,state,daysremaining
3422,202500,limited,3
48,99100,soldout,1
1933,21400,new,10
204,52800,normal,8
173,151900,new,9
1796,143900,normal,8
1461,53200,limited,3
1778,29700,limited,2
3438,55000,new,10
137,17000,limited,3
1448,60700,normal,5
688,61500,new,12
24,49900,new,10
3466,180400,normal,6
104,76500,soldout,1
3341,164600,normal,9
1542,50700,normal,10
709,52400,normal,8
514,107800,normal,9
3377,66400,soldout,1
3358,157600,normal,5
1410,301300,soldout,1
1507,316800,new,8
293,399200,soldout,1
1504,246500,normal,6
1402,112200,normal,7
1373,105800,limited,3
210,401300,new,9
1539,136600,normal,5
1689,115600,new,8
