id,cr,state,daysremaining
135,58000,soldout,-1
1671,59000,normal,6
63,49300,normal,6
1778,31900,limited,2
1985,87400,normal,4
145,13400,new,8
1385,13600,normal,8
3403,49100,normal,4
1796,132900,new,11
3513,53800,normal,6
3356,38200,normal,8
374,60200,normal,9
1508,178300,normal,6
203,61400,limited,3
1729,37500,limited,3
1027,427500,normal,4
843,105500,limited,3
334,86100,normal,8
379,52600,soldout,1
773,179900,limited,3
301,46600,soldout,1
1399,70000,limited,2
1378,200500,soldout,1
3389,61900,normal,4
3439,215200,limited,2
3524,389500,soldout,1
1578,314100,normal,6
3431,220700,limited,2
205,221200,normal,5
1990,817800,normal,6
187,80600,soldout,1
