id,cr,state,daysremaining
51,35000,normal,-1
3575,14000,normal,-1
201,35000,limited,-1
3575,14000,new,-1
3575,14000,new,-1
1778,31900,new,11
204,55200,soldout,1
729,37600,normal,5
3513,50800,normal,6
3403,49400,soldout,1
810,53200,normal,5
829,101200,normal,5
3530,171300,normal,4
3564,54100,normal,7
3442,28200,limited,3
3384,44800,new,13
374,62800,new,8
379,52900,limited,3
211,64800,normal,7
843,105400,normal,11
3385,223300,normal,6
1729,40800,normal,11
1895,359300,normal,13
78,58800,normal,9
3551,78600,normal,4
210,399800,normal,4
3434,365800,normal,11
1539,138200,new,12
3404,441300,normal,13
345,99500,normal,4
3570,57100,limited,3
1507,320700,normal,8
1689,120700,normal,11
1990,778500,soldout,1
1481,687700,soldout,1
