id,cr,state,daysremaining
135,58000,normal,-1
48,106400,limited,2
3422,203800,soldout,1
1778,31900,normal,6
1985,87400,normal,8
201,30700,normal,4
1973,23300,limited,3
821,55600,soldout,1
137,15900,normal,4
1527,13800,limited,2
1461,48200,limited,3
211,69200,limited,3
78,59000,limited,3
203,61400,normal,7
1729,37500,normal,7
1027,427500,normal,8
843,105500,normal,7
3385,218100,limited,2
379,52600,normal,5
773,179900,normal,7
301,46600,normal,5
1399,70000,normal,6
1378,200500,normal,5
3389,61900,normal,8
3439,215200,new,6
3524,389500,normal,5
1426,409800,soldout,1
3431,220700,normal,6
205,221200,new,9
1384,27400,soldout,1
187,80600,normal,5
