id,cr,state,daysremaining
3442,29200,normal,5
1385,12400,limited,3
204,56700,normal,5
3403,42900,limited,3
3564,57600,new,10
3513,44700,normal,6
829,100100,normal,7
1985,79600,limited,2
810,53300,normal,6
779,19900,normal,6
3466,181200,normal,8
709,51500,limited,2
1448,60600,normal,5
1773,37500,normal,8
3453,74100,normal,6
451,165000,normal,7
41,53700,normal,4
334,78400,soldout,1
207,52600,limited,3
688,61500,limited,2
3431,210300,normal,5
1544,358700,limited,3
187,75900,normal,7
1378,203100,normal,5
1528,491700,new,10
1373,105200,normal,5
3389,65900,normal,6
1399,81700,normal,5
489,158300,normal,7
3524,396300,normal,7
