id,cr,state,daysremaining
3434,450000,normal,-1
3422,203800,soldout,1
1985,87400,normal,8
201,30700,normal,4
1973,23300,limited,3
821,55600,soldout,1
48,106400,soldout,1
1527,13800,limited,2
1778,31900,normal,5
137,15900,normal,4
1461,48200,limited,3
24,58300,normal,10
959,44200,soldout,1
688,54300,normal,4
1370,21900,new,10
1542,48500,normal,8
451,170400,soldout,1
3471,70300,normal,7
709,57400,normal,8
1448,59900,new,7
3341,177300,limited,2
1528,499100,limited,2
1722,189400,normal,6
210,396000,normal,9
1893,257300,normal,10
489,156200,soldout,1
3398,776800,normal,7
1689,114900,new,12
1507,321100,normal,6
1539,137900,normal,7
3359,138000,new,7
