id,cr,state,daysremaining
3356,37900,normal,6
145,16000,normal,5
1385,12900,limited,3
779,17500,normal,6
821,54600,normal,7
3454,150000,normal,6
810,48200,limited,3
1527,12900,new,8
829,99900,normal,9
3422,202500,new,11
1773,45000,limited,3
3384,39700,normal,5
211,73400,normal,9
3385,224700,normal,8
3344,162000,normal,6
3471,74700,limited,3
78,59900,new,8
1370,21500,soldout,1
3443,171600,normal,6
1895,358000,soldout,1
205,222800,new,9
3404,415400,limited,2
1426,411600,soldout,1
1384,26800,soldout,1
1399,79400,normal,5
3389,72500,normal,8
3431,218200,normal,7
3439,211300,normal,5
1378,200000,normal,4
187,72000,normal,5
