id,cr,state,daysremaining
829,104800,limited,2
173,154500,normal,8
1778,35100,normal,8
201,27000,limited,3
1796,131000,normal,6
1461,56800,limited,3
137,15900,limited,2
1933,24400,normal,8
3438,51900,normal,9
3422,203800,normal,5
843,107700,normal,9
3344,164600,normal,4
1508,179700,limited,2
773,178600,normal,9
211,80100,normal,8
3385,217900,normal,6
688,58600,soldout,1
3471,73800,soldout,1
3443,166800,limited,3
3384,45300,limited,2
1480,107700,limited,3
396,440200,normal,6
1481,692400,normal,4
1365,143600,limited,3
3359,140100,normal,8
489,160400,normal,6
1410,302500,normal,8
1528,499700,normal,5
345,104300,limited,3
1545,315500,normal,7
