id,cr,state,daysremaining
3530,180000,new,-1
3524,400000,new,-1
145,16000,normal,5
3454,150000,normal,7
779,17500,normal,6
810,48200,normal,4
1537,19300,soldout,1
1385,12900,normal,4
829,99900,new,10
1523,16700,soldout,1
3356,37900,normal,5
821,54600,normal,7
207,60200,limited,2
3377,66400,normal,5
709,52400,normal,11
379,61800,limited,2
1448,60700,new,8
1542,50700,new,13
514,107800,new,11
3466,180400,normal,9
451,165000,soldout,1
104,76500,limited,3
3358,157600,normal,6
1373,105800,normal,5
3359,143800,soldout,1
1539,136600,normal,8
1410,301300,limited,2
1458,37800,limited,2
1504,246500,normal,8
82,180400,limited,3
1402,112200,new,8
293,399200,limited,3
