id,cr,state,daysremaining
3603,14000,soldout,-1
3549,43900,normal,4
201,27900,limited,3
821,58100,normal,5
63,51800,normal,5
1796,143700,normal,10
1044,47700,normal,7
145,15100,new,9
1973,21800,normal,4
3356,39300,normal,8
1527,12800,normal,6
3341,170400,normal,7
709,51500,new,12
3471,67500,normal,5
1370,23600,normal,8
24,54000,normal,7
959,49700,normal,7
1027,468100,normal,5
334,78400,new,11
3443,166500,normal,4
51,30100,normal,4
1384,30300,normal,6
3358,156200,limited,3
1426,408700,normal,9
1541,55600,normal,7
799,61000,limited,2
3359,140400,normal,4
1458,38900,normal,6
1545,318500,limited,3
1410,301600,new,9
396,428500,normal,8
