id,cr,state,daysremaining
3404,500000,new,-1
201,30700,new,11
821,55600,new,8
829,100300,limited,3
1527,13800,new,9
779,17700,soldout,1
48,106400,normal,8
135,45700,soldout,1
3422,203800,normal,7
1778,31900,new,12
3454,136700,normal,4
203,61400,new,9
3466,192200,soldout,1
1027,427500,new,10
843,105500,normal,9
3385,218100,normal,4
379,52600,normal,7
773,179900,normal,9
301,46600,normal,7
211,69200,normal,4
78,59000,normal,4
3524,389500,normal,7
1426,409800,limited,3
3431,220700,new,8
1402,115500,limited,2
1384,27400,limited,3
1399,70000,normal,7
187,80600,normal,7
1378,200500,normal,6
3389,61900,normal,9
82,194200,soldout,1
