id,cr,state,daysremaining
3563,61600,normal,-1
1410,350000,soldout,-1
201,30600,new,8
63,47400,new,10
137,15900,normal,8
1671,63500,normal,9
1973,21700,new,6
48,106400,soldout,1
1778,28800,soldout,1
3422,209100,normal,4
1461,52100,limited,3
3547,24700,normal,4
1895,333900,limited,3
374,58900,limited,3
3377,63200,limited,2
1027,471500,normal,7
3555,129700,normal,7
3471,73400,normal,8
24,46900,normal,8
1508,162400,limited,3
533,499300,soldout,1
1370,23200,new,6
1689,114800,soldout,1
3404,438500,limited,3
3359,137000,new,7
942,90600,limited,3
1545,340400,new,7
1365,137100,limited,2
1506,249200,limited,3
799,66000,normal,7
293,402700,limited,2
3358,155600,limited,2
