id,cr,state,daysremaining
3442,34100,soldout,1
1523,16700,new,9
3513,47900,normal,7
63,47900,normal,4
1973,25900,normal,4
1985,80300,normal,4
135,46300,limited,2
3403,47100,normal,4
1671,61200,normal,6
810,48200,new,10
688,61500,normal,11
3377,66400,limited,2
3466,180400,normal,7
1448,60700,normal,5
104,76500,soldout,1
24,49900,normal,9
1542,50700,normal,10
514,107800,normal,8
709,52400,normal,8
3341,164600,normal,8
3358,157600,normal,4
1402,112200,normal,6
1507,316800,normal,7
210,401300,normal,8
293,399200,soldout,1
1539,136600,normal,6
1504,246500,normal,6
1373,105800,limited,2
3398,772000,new,9
1689,115600,normal,7
