id,cr,state,daysremaining
729,39000,normal,-1
135,58000,normal,-1
78,60000,normal,-1
301,55000,normal,-1
3549,50000,normal,-1
843,130000,normal,-1
3573,23100,normal,5
173,152900,normal,6
3422,206600,soldout,1
48,97400,soldout,1
135,42300,normal,8
1933,25600,soldout,1
1537,20700,normal,5
1671,55300,new,8
919,34900,normal,4
3567,14100,normal,5
41,64100,new,9
688,67200,normal,11
1370,20500,limited,3
334,81600,normal,6
24,49200,soldout,1
3341,177300,normal,5
1448,59700,normal,9
3443,179000,limited,3
207,50500,normal,8
709,58100,normal,6
82,189800,limited,3
3431,208600,normal,12
396,444200,limited,2
1378,212700,new,8
1544,343200,normal,8
3389,72500,normal,8
1541,57300,soldout,1
1399,80400,normal,7
1373,103600,normal,6
3524,389500,new,9
