id,cr,state,daysremaining
345,120000,normal,-1
931,100000,normal,-1
3432,42000,normal,-1
829,99900,soldout,1
137,17000,normal,7
48,99100,limited,3
3422,202500,soldout,1
1461,53200,normal,6
201,28000,soldout,1
3530,174700,normal,7
1796,133800,normal,10
1778,29700,limited,2
1044,43400,limited,2
514,107800,soldout,1
3466,180400,limited,2
3341,164600,normal,7
1773,42000,new,7
688,61500,normal,9
1370,23600,normal,6
709,52400,limited,3
1448,60700,soldout,1
24,49900,normal,7
1542,50700,limited,3
1893,258300,normal,9
3358,157600,soldout,1
1402,112200,limited,3
1507,316800,limited,3
1722,200200,new,9
210,401300,normal,6
1689,115600,normal,5
1539,136600,limited,2
3398,774000,normal,7
1504,246500,limited,2
