id,cr,state,daysremaining
1461,53200,normal,5
204,52800,normal,9
1796,143900,normal,8
1778,29700,normal,4
3422,202500,limited,2
48,99100,limited,3
201,28000,soldout,1
1044,43400,limited,2
137,17000,normal,5
1933,21400,normal,9
1895,358000,limited,2
3384,39700,normal,5
3344,162000,normal,6
3471,74700,limited,3
1370,21500,soldout,1
3385,224700,normal,8
78,59900,new,8
211,73400,normal,8
1773,45000,limited,2
3443,171600,normal,5
205,222800,normal,8
1378,200000,normal,5
1578,289700,new,9
3389,72500,normal,7
1384,26800,soldout,1
187,72000,normal,5
3431,218200,normal,6
3439,211300,normal,4
3404,415400,soldout,1
1399,79400,normal,4
