id,cr,state,daysremaining
1044,45100,normal,7
3356,36200,limited,3
145,13500,limited,2
1385,12000,soldout,1
779,18800,limited,3
829,104800,new,9
1527,13300,normal,6
48,107900,normal,5
204,52800,normal,4
3454,143500,limited,3
1773,45400,normal,4
1448,59800,soldout,1
688,58600,new,10
1542,47300,normal,4
1895,352300,normal,5
3341,165000,normal,5
1370,24500,limited,3
533,487300,normal,8
514,106400,normal,7
709,52400,normal,7
3389,62900,normal,9
3434,396800,soldout,1
1722,198400,normal,8
3431,221200,new,8
1378,201300,normal,8
1384,29900,soldout,1
1426,393900,limited,2
1399,70500,soldout,1
3439,221700,new,6
187,82200,normal,6
