id,cr,state,daysremaining
135,58000,soldout,-1
334,100000,normal,-1
3530,165200,normal,6
810,52100,limited,3
1537,20000,new,7
204,58400,new,12
1933,21100,normal,8
1523,15200,limited,3
919,34000,normal,9
1044,43200,soldout,1
1796,132900,limited,3
173,154200,new,11
3377,71700,normal,7
1895,359500,normal,6
931,97000,soldout,1
3432,45300,normal,6
104,81600,normal,6
3344,179000,soldout,1
514,97200,normal,6
533,486600,limited,3
3466,192200,normal,7
3384,42000,normal,6
1504,244900,limited,2
3434,369000,limited,2
1458,36100,normal,4
1410,284500,normal,5
1373,106900,normal,6
293,402700,normal,4
82,194200,new,8
3404,411300,limited,3
3358,155600,normal,6
1402,115500,normal,8
