id,cr,state,daysremaining
3573,30000,normal,-1
3573,30000,normal,-1
3573,30000,normal,-1
41,71500,new,-1
204,47000,limited,2
3442,29100,normal,6
1985,86600,soldout,1
1796,143800,normal,4
1385,13600,limited,2
829,103200,new,8
3530,164900,limited,3
3513,46100,new,8
810,50700,normal,6
3356,43600,normal,4
3377,60200,normal,6
1895,327300,normal,5
1508,164100,new,10
374,54900,limited,3
301,41300,normal,8
1542,47500,normal,8
773,178300,normal,7
102,172000,normal,7
533,495200,new,12
104,72800,new,11
1893,265100,limited,2
1480,100800,normal,6
1504,248100,normal,7
1402,111400,normal,6
3404,409200,limited,3
1689,122800,normal,5
1365,141600,normal,6
1506,257000,normal,4
942,86400,limited,3
293,389500,new,8
