id,cr,state,daysremaining
3466,200000,soldout,-1
78,60000,soldout,-1
145,14100,normal,6
1385,12300,normal,5
1523,15500,limited,3
1671,59900,soldout,1
810,51300,normal,4
3513,47800,soldout,1
3454,145200,normal,8
779,19900,normal,7
3356,44700,normal,6
1537,19400,soldout,1
203,67300,soldout,1
773,179800,soldout,1
374,58900,normal,5
3453,75200,normal,8
959,41800,normal,7
1729,39500,soldout,1
451,179900,normal,8
1027,436900,limited,2
334,76900,normal,4
41,60600,normal,6
3359,142600,normal,8
1528,517600,normal,5
1481,650300,limited,3
1545,318000,new,8
1365,146100,limited,2
396,432300,normal,4
1410,289700,normal,8
489,160300,normal,5
1480,106700,soldout,1
345,98700,soldout,1
