id,cr,state,daysremaining
145,13500,normal,4
1523,16000,limited,2
48,107900,new,9
810,46800,limited,3
779,18800,normal,7
3454,143500,normal,7
204,52800,new,8
3356,36200,normal,4
1385,12000,limited,3
1044,45100,new,9
1895,352300,normal,4
709,52400,normal,6
1370,24500,limited,2
1773,45400,limited,2
1542,47300,limited,2
3341,165000,normal,4
1508,179700,new,10
533,487300,normal,6
514,106400,normal,6
688,58600,normal,8
942,79300,normal,6
187,82200,soldout,1
1378,201300,limited,2
1990,828800,limited,3
3389,62900,soldout,1
345,104300,normal,8
1480,107700,new,8
205,215800,limited,2
396,440200,new,10
1578,286600,limited,2
