id,cr,state,daysremaining
3564,61600,normal,-1
655,44600,normal,-1
3385,250000,normal,-1
3385,250000,normal,-1
1044,47400,normal,10
137,17500,limited,2
63,51900,normal,7
1527,13500,normal,9
1973,23500,normal,6
1671,54700,normal,4
201,28600,limited,3
3422,204700,limited,2
3563,59900,soldout,1
3549,41200,normal,6
102,171600,soldout,1
1508,166900,limited,2
1027,451400,new,8
3471,80900,normal,9
1370,20700,new,9
24,55100,normal,9
3555,123900,normal,6
334,75000,new,10
533,522600,normal,5
104,72400,normal,4
293,404400,normal,6
1480,98200,limited,2
1365,145400,limited,3
3358,158400,normal,8
1402,113900,limited,2
1689,123400,soldout,1
1506,239100,limited,3
1504,250400,normal,5
799,65900,normal,7
3359,142600,normal,6
