id,cr,state,daysremaining
3570,54200,normal,-1
1985,110000,limited,-1
201,30600,limited,2
3549,48700,normal,5
1044,51400,normal,8
1671,55600,soldout,1
1527,13800,new,10
1973,21700,normal,5
137,15400,limited,2
63,47400,normal,5
3563,55900,soldout,1
3567,15200,soldout,1
3551,84200,normal,5
374,62900,normal,5
843,116800,normal,5
3385,216500,limited,3
211,73400,limited,3
78,58100,normal,4
1729,36200,normal,6
3384,42300,normal,6
1895,330500,normal,6
379,62700,limited,2
3404,436200,normal,5
1402,112300,normal,7
1539,146000,limited,3
1893,259000,normal,4
3434,383800,limited,3
942,88100,normal,5
1722,185500,soldout,1
1507,320700,soldout,1
1689,114600,normal,7
1480,107700,normal,7
