id,cr,state,daysremaining
293,450000,normal,-1
3513,53800,normal,7
1985,87400,normal,4
1461,48200,soldout,1
1671,59000,normal,6
137,15900,soldout,1
1385,13600,normal,8
3403,49100,normal,4
1778,31900,limited,2
63,49300,normal,4
3356,38200,new,9
773,179900,normal,5
78,59000,soldout,1
301,46600,limited,3
843,105500,normal,4
1729,37500,normal,5
203,61400,normal,4
1027,427500,normal,5
3385,218100,soldout,1
211,69200,limited,2
379,52600,limited,2
1990,817800,normal,8
1399,70000,limited,3
205,221200,normal,5
187,80600,limited,2
3389,61900,normal,5
3524,389500,limited,2
3431,220700,limited,3
1378,200500,soldout,1
1578,314100,normal,6
3439,215200,soldout,1
