id,cr,state,daysremaining
3404,500000,limited,-1
135,45700,normal,8
204,58400,normal,7
3442,33000,normal,6
173,154200,normal,6
1537,20000,soldout,1
1933,21100,limited,3
829,100300,normal,9
779,17700,new,7
919,34000,normal,4
3438,48900,normal,6
3453,83100,normal,4
451,170400,normal,5
41,59200,limited,3
334,86100,soldout,1
374,60200,soldout,1
3341,177300,normal,6
959,44200,normal,4
207,51500,normal,4
3471,70300,normal,11
688,54300,normal,7
1481,684200,normal,4
1365,137800,soldout,1
942,86500,limited,2
1722,189400,normal,9
345,105900,limited,2
1480,104900,soldout,1
1528,499100,normal,5
489,156200,normal,4
3398,776800,normal,10
396,430000,limited,3
